Record Length,2.500000e+03,,   0.000000000000,  -0.02560,
Sample Interval,4.000000e-03,,   0.004000000000,  -0.02560,
Trigger Point,0.000000000000e+00,,   0.008000000000,  -0.02560,
,,,   0.012000000000,  -0.02560,
,,,   0.016000000000,  -0.02560,
,,,   0.020000000000,  -0.02560,
Source,CH1,,   0.024000000000,  -0.02560,
Vertical Units,V,,   0.028000000000,  -0.02560,
Vertical Scale,5.000000e-03,,   0.032000000000,  -0.02560,
Vertical Offset,0.000000e+00,,   0.036000000000,  -0.02560,
Horizontal Units,s,,   0.040000000000,  -0.02560,
Horizontal Scale,1.000000e+00,,   0.044000000000,  -0.02560,
Pt Fmt,Y,,   0.048000000000,  -0.02560,
Yzero,0.000000e+00,,   0.052000000000,  -0.02560,
Probe Atten,1.000000e+00,,   0.056000000000,  -0.02560,
Model Number,TDS2014B,,   0.060000000000,  -0.02560,
Serial Number,C102838,,   0.064000000000,  -0.02560,
Firmware Version,FV:v22.11,,   0.068000000000,  -0.02560,
,,,0.072000000000,  -0.02560,
,,,0.076000000000,  -0.02560,
,,,0.080000000000,  -0.02560,
,,,0.084000000000,  -0.02560,
,,,0.088000000000,  -0.02560,
,,,0.092000000000,  -0.02560,
,,,0.096000000000,  -0.02560,
,,,0.100000000000,  -0.02560,
,,,0.104000000000,  -0.02560,
,,,0.108000000000,  -0.02560,
,,,0.112000000000,  -0.02560,
,,,0.116000000000,  -0.02560,
,,,0.120000000000,  -0.02560,
,,,0.124000000000,  -0.02560,
,,,0.128000000000,  -0.02560,
,,,0.132000000000,  -0.02560,
,,,0.136000000000,  -0.02560,
,,,0.140000000000,  -0.02560,
,,,0.144000000000,  -0.02560,
,,,0.148000000000,  -0.02560,
,,,0.152000000000,  -0.02560,
,,,0.156000000000,  -0.02560,
,,,0.160000000000,  -0.02560,
,,,0.164000000000,  -0.02560,
,,,0.168000000000,  -0.02560,
,,,0.172000000000,  -0.02560,
,,,0.176000000000,   0.00000,
,,,0.180000000000,   0.00000,
,,,0.184000000000,   0.00020,
,,,0.188000000000,   0.00020,
,,,0.192000000000,   0.00040,
,,,0.196000000000,  -0.00020,
,,,0.200000000000,  -0.00060,
,,,0.204000000000,   0.00000,
,,,0.208000000000,   0.00000,
,,,0.212000000000,   0.00020,
,,,0.216000000000,   0.00020,
,,,0.220000000000,   0.00040,
,,,0.224000000000,   0.00080,
,,,0.228000000000,   0.00000,
,,,0.232000000000,   0.00080,
,,,0.236000000000,   0.00020,
,,,0.240000000000,   0.00100,
,,,0.244000000000,  -0.00060,
,,,0.248000000000,   0.00020,
,,,0.252000000000,  -0.00120,
,,,0.256000000000,   0.00000,
,,,0.260000000000,   0.00100,
,,,0.264000000000,  -0.00040,
,,,0.268000000000,   0.00080,
,,,0.272000000000,   0.00120,
,,,0.276000000000,   0.00040,
,,,0.280000000000,   0.00020,
,,,0.284000000000,  -0.00060,
,,,0.288000000000,   0.00120,
,,,0.292000000000,   0.00000,
,,,0.296000000000,   0.00020,
,,,0.300000000000,   0.00060,
,,,0.304000000000,   0.00080,
,,,0.308000000000,  -0.00040,
,,,0.312000000000,   0.00000,
,,,0.316000000000,  -0.00020,
,,,0.320000000000,   0.00000,
,,,0.324000000000,   0.00000,
,,,0.328000000000,  -0.00060,
,,,0.332000000000,   0.00060,
,,,0.336000000000,   0.00040,
,,,0.340000000000,   0.00000,
,,,0.344000000000,  -0.00020,
,,,0.348000000000,  -0.00080,
,,,0.352000000000,   0.00020,
,,,0.356000000000,   0.00000,
,,,0.360000000000,  -0.00040,
,,,0.364000000000,   0.00040,
,,,0.368000000000,   0.00000,
,,,0.372000000000,  -0.00020,
,,,0.376000000000,  -0.00020,
,,,0.380000000000,  -0.00020,
,,,0.384000000000,   0.00060,
,,,0.388000000000,  -0.00020,
,,,0.392000000000,   0.00160,
,,,0.396000000000,  -0.00060,
,,,0.400000000000,   0.00020,
,,,0.404000000000,   0.00040,
,,,0.408000000000,   0.00020,
,,,0.412000000000,  -0.00120,
,,,0.416000000000,   0.00000,
,,,0.420000000000,   0.00040,
,,,0.424000000000,  -0.00020,
,,,0.428000000000,   0.00020,
,,,0.432000000000,  -0.00120,
,,,0.436000000000,   0.00080,
